Survived,Pclass,Age,Fare,Cabin,C,Q,S,CabinLetter,Age_scaled,Fare_0,Fare_1,Fare_2,Fare_3,Fare_4,Sex_0,Sex_1,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Name_length,Pclass_0,Pclass_1,Pclass_2,Pclass_3,Pclass_4,Pclass_5,Family_Size,Family_Size_Category_0,Family_Size_Category_1,Family_Size_Category_2,Ticket_Letter,Ticket_Number
0,0,0.3978321099753278,-0.4981545781841214,0,1,0,0,0,0.3978321099753278,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,2624.0
1,1,1.0441343270624848,0.5281750880032454,1,1,0,0,6,1.0441343270624848,0,1,0,0,0,0,1,0,1,0,0,0,0,2.159760153813033,0,1,0,0,0,0,2,0,0,1,3,111361.0
0,0,-0.2552699628318375,-0.4979565233336768,0,1,0,0,0,-0.2552699628318375,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,2700.0
0,0,0.7892071348253462,-0.47339772187854406,0,0,1,0,0,0.7892071348253462,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,367232.0
1,2,1.4811523708975796,-0.3437189507540916,0,0,0,1,0,1.4811523708975796,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.7508526981437278,0,0,0,1,0,0,1,0,1,0,15,0.0
0,1,0.012490109761189706,9.619345420212245,1,0,0,1,1,0.012490109761189706,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,1,0,0,0,0,0,1,0,1,0,1,0.0
0,0,0.6799526238665725,-0.4651454364433516,0,0,0,1,0,0.6799526238665725,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,0,0,1,1,0,1,0,3,3101296.0
0,2,-0.48542882636034673,-0.29656303398156336,0,0,0,1,0,-0.48542882636034673,0,0,0,0,1,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,1,0,0,4,0,0,1,3,29104.0
1,2,-2.0149919797831783,-0.22582915882277113,0,0,0,1,0,-2.0149919797831783,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.31965079415013364,0,0,0,1,0,0,3,0,0,1,3,26360.0
0,0,-0.2552699628318375,-0.4979565233336768,0,1,0,0,0,-0.2552699628318375,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,2641.0
0,0,-0.9224468701954415,-0.4979565233336768,0,1,0,0,0,-0.9224468701954415,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,0,0,0,0,1,3,0,0,1,3,2690.0
1,0,-1.615031852126289,-0.31169300987802906,0,1,0,0,0,-1.615031852126289,0,0,0,0,1,0,1,0,1,0,0,0,0,1.189555869827446,0,0,0,0,1,0,3,0,0,1,3,2668.0
0,0,0.02442555811393045,-0.4303679478236121,0,0,0,1,0,0.02442555811393045,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.8586531741421264,0,0,0,0,1,0,1,0,1,0,3,315084.0
1,2,-1.6508102765872659,-0.4262418051060159,0,0,0,1,0,-1.6508102765872659,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.5352517461469307,0,0,0,1,0,0,3,0,0,1,28,0.0
0,1,1.1169706677016673,0.4131335134449858,1,0,0,1,6,1.1169706677016673,0,0,0,1,0,1,0,0,0,0,0,0,1,0.6505534898354532,0,1,0,0,0,0,1,0,1,0,3,113050.0
1,1,0.02442555811393045,1.6704281443925182,0,1,0,0,0,0.02442555811393045,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.8586531741421264,1,0,0,0,0,0,1,0,1,0,1,0.0
0,0,-0.41992912845521435,-0.15509528366397884,0,0,0,1,0,-0.41992912845521435,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,0,1,0,1,0,1,0,3,364498.0
1,1,-0.5582651669995292,1.4953618033745075,1,1,0,0,6,-0.5582651669995292,0,1,0,0,0,0,1,0,0,1,0,0,0,0.7583539658338517,1,0,0,0,0,0,3,0,0,1,3,13568.0
1,1,0.4614436019490252,0.8351789685591129,1,0,0,1,6,0.4614436019490252,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.4274512701485322,0,1,0,0,0,0,3,0,0,1,37,0.0
0,0,-1.505137595308901,-0.6281701772855205,0,0,0,1,0,-1.505137595308901,1,0,0,0,0,0,1,0,0,1,0,0,0,0.9739549178306488,0,0,0,0,0,1,7,1,0,0,3,347082.0
0,0,-1.3594649140305362,-0.6281701772855205,0,0,0,1,0,-1.3594649140305362,1,0,0,0,0,0,1,0,0,1,0,0,0,0.6505534898354532,0,0,0,0,0,1,7,1,0,0,3,347082.0
1,2,0.17009823939229535,-0.22582915882277113,0,0,0,1,0,0.17009823939229535,0,0,0,1,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,1,0,0,2,0,0,1,3,2908.0
0,1,1.4811523708975796,1.6704281443925182,1,1,0,0,1,1.4811523708975796,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,1,0,0,0,0,0,2,0,0,1,1,0.0
0,1,2.5008611398461342,0.3871977592200952,0,0,0,1,0,2.5008611398461342,0,0,0,1,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,1,0,0,0,0,1,0,1,0,3,693.0
1,2,-0.7767741889170765,-0.22582915882277113,0,0,0,1,0,-0.7767741889170765,0,0,0,1,0,0,1,0,1,0,0,0,0,0.6505534898354532,0,0,0,1,0,0,2,0,0,1,3,2908.0
1,2,0.061627969401330876,-0.18515718060646552,0,1,0,0,0,0.061627969401330876,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,1,0,0,0,1,0,1,0,22,0.0
0,0,0.2429345800314778,-0.5162310129469239,0,0,0,1,0,0.2429345800314778,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,0,0,1,3,0,0,1,3,363291.0
1,2,-1.5779739359480836,0.027633893829567848,0,0,0,1,0,-1.5779739359480836,0,0,0,1,0,1,0,0,0,0,1,0,0,0.3271520618402576,0,0,1,0,0,0,3,0,0,1,6,0.0
1,1,-0.9224468701954415,0.4683448397001811,1,1,0,0,1,-0.9224468701954415,0,1,0,0,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,1,0,0,0,0,3,0,0,1,3,17421.0
0,2,-0.1940834638036169,0.3871977592200952,0,0,0,1,0,-0.1940834638036169,0,0,0,1,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,1,0,0,0,1,0,1,0,3,244358.0
0,0,-0.29539985538243363,-0.4696629732701598,0,0,1,0,0,-0.29539985538243363,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,0,0,0,0,1,1,0,1,0,3,330979.0
1,0,-0.5582651669995292,-0.4981545781841214,0,1,0,0,0,-0.5582651669995292,1,0,0,0,0,1,0,1,0,0,0,0,0,0.6505534898354532,0,0,0,0,0,1,1,0,1,0,3,2620.0
1,0,-0.5582651669995292,-0.4722188239592308,0,0,0,1,0,-0.5582651669995292,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,3,347085.0
0,1,2.355188458567769,0.4131335134449858,0,0,0,1,0,2.355188458567769,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,1,0,0,0,0,1,0,1,0,3,113807.0
1,1,1.3354796896192145,1.0285182273264786,1,1,0,0,5,1.3354796896192145,0,1,0,0,0,0,1,0,0,0,0,1,0,4.100168721784207,0,1,0,0,0,0,2,0,0,1,3,11755.0
0,1,0.012490109761189706,1.843431414051731,0,1,0,0,0,0.012490109761189706,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,1,0,0,0,0,0,1,0,1,0,1,0.0
1,1,0.6799526238665725,0.4131335134449858,1,0,0,1,2,0.6799526238665725,0,0,0,1,0,0,1,0,1,0,0,0,0,1.189555869827446,0,1,0,0,0,0,3,0,0,1,3,110413.0
1,0,0.4614436019490252,-0.018343125023647194,0,0,0,1,0,0.4614436019490252,0,0,0,1,0,0,1,0,1,0,0,0,0,1.836358725817837,0,0,0,0,1,0,2,0,0,1,3,345572.0
0,0,0.7922753124876796,-0.47339772187854406,0,0,1,0,0,0.7922753124876796,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,0,0,1,1,0,1,0,3,372622.0
0,0,0.7527889645057549,-0.4665223892131094,0,0,0,1,0,0.7527889645057549,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,349251.0
0,2,-0.12124712316443445,-0.20225120043650702,0,0,0,1,0,-0.12124712316443445,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,1,0,0,0,1,0,1,0,3,218629.0
0,0,0.15347458161228092,-0.4592509468467856,0,0,0,1,0,0.15347458161228092,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,16,0.0
0,0,0.15347458161228092,-0.4592509468467856,0,0,0,1,0,0.15347458161228092,0,0,1,0,0,0,1,0,0,1,0,0,0,0.3271520618402576,0,0,0,0,0,1,1,0,1,0,21,0.0
0,0,-0.41259248572116425,-0.2694483818373597,0,0,0,1,0,-0.41259248572116425,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,0,0,0,1,0,3,0,0,1,36,0.0
0,0,-0.7767741889170765,-0.4665223892131094,0,0,0,1,0,-0.7767741889170765,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,0,0,0,0,1,1,0,1,0,3,349205.0
0,0,-0.04841078252525201,-0.5904033403703796,0,0,0,1,0,-0.04841078252525201,1,0,0,0,0,0,1,0,1,0,0,0,0,1.7285582498194387,0,0,0,0,0,1,5,1,0,0,3,349909.0
0,0,-0.2552699628318375,-0.4979565233336768,0,1,0,0,0,-0.2552699628318375,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,3,2686.0
1,0,0.17009823939229535,-0.4684840753508467,0,0,0,1,0,0.17009823939229535,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,350417.0
1,2,2.355188458567769,-0.3437189507540916,0,0,0,1,0,2.355188458567769,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,1,0,0,1,0,1,0,38,0.0
1,1,1.699661392815127,1.588692793850695,1,0,0,1,1,1.699661392815127,0,1,0,0,0,0,1,0,1,0,0,0,0,1.9441592018162357,1,0,0,0,0,0,3,0,0,1,3,11769.0
1,1,0.4614436019490252,0.40547067696944983,1,0,0,1,2,0.4614436019490252,0,0,0,1,0,1,0,1,0,0,0,0,0,0.5427530138370547,0,1,0,0,0,0,1,0,1,0,1,0.0
1,0,-0.5384952636981484,-0.47339772187854406,0,0,1,0,0,-0.5384952636981484,0,0,1,0,0,0,1,0,0,1,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,14312.0
0,0,-0.9952832108346239,-0.4592509468467856,0,0,0,1,0,-0.9952832108346239,0,0,1,0,0,1,0,1,0,0,0,0,0,0.11155110984346052,0,0,0,0,0,1,1,0,1,0,10,0.0
0,0,-0.7767741889170765,-0.49697568026480815,0,0,0,1,0,-0.7767741889170765,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,0,0,0,0,1,1,0,1,0,3,358585.0
1,2,0.31577092067066026,-0.22582915882277113,0,0,0,1,0,0.31577092067066026,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.7508526981437278,0,0,0,1,0,0,1,0,1,0,3,243880.0
1,1,0.6799526238665725,0.47915179692652515,1,0,0,1,2,0.6799526238665725,0,1,0,0,0,0,1,0,1,0,0,0,0,1.5129572978226415,0,1,0,0,0,0,2,0,0,1,3,13507.0
0,0,-0.5518219255707019,-0.1570616853933933,0,1,0,0,0,-0.5518219255707019,0,0,0,1,0,0,1,0,1,0,0,0,0,0.5427530138370547,0,0,0,0,1,0,2,0,0,1,3,2689.0
1,0,0.17009823939229535,-0.4651454364433516,0,0,0,1,0,0.17009823939229535,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,18,0.0
1,2,-0.3397561450819818,0.5758214263102079,0,0,0,1,0,-0.3397561450819818,0,1,0,0,0,0,1,0,0,1,0,0,0,0.003750633845061978,0,0,1,0,0,0,3,0,0,1,3,237789.0
1,1,0.6799526238665725,0.4683448397001811,1,1,0,0,1,0.6799526238665725,0,1,0,0,0,0,1,0,1,0,0,0,0,2.6987625338050254,0,1,0,0,0,0,3,0,0,1,3,17421.0
0,2,1.7724977334543093,-0.22582915882277113,0,0,0,1,0,1.7724977334543093,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,1,0,0,1,0,1,0,3,28403.0
0,1,0.4614436019490252,1.0532750836320557,1,1,0,0,5,0.4614436019490252,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,1,0,0,0,0,1,0,1,0,3,13049.0
0,0,-0.2805002522233765,-0.42801015198498565,0,1,0,0,0,-0.2805002522233765,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,1,0,1,0,1,0,3,3411.0
1,1,-0.8496105295562589,0.4131335134449858,1,0,0,1,2,-0.8496105295562589,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.8586531741421264,0,1,0,0,0,0,3,0,0,1,3,110413.0
0,2,1.2626433489800322,-0.13151732527771476,0,0,0,1,0,1.2626433489800322,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,0,1,0,0,0,1,0,1,0,3,237565.0
1,1,2.209515777289404,2.895892531518595,1,1,0,0,6,2.209515777289404,0,1,0,0,0,1,0,1,0,0,0,0,0,0.5427530138370547,1,0,0,0,0,0,3,0,0,1,3,13567.0
0,0,-0.5582651669995292,-0.4592509468467856,0,0,0,1,0,-0.5582651669995292,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,0,0,1,1,0,1,0,3,14973.0
0,0,0.15347458161228092,-0.4592509468467856,0,0,0,1,0,0.15347458161228092,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,7,0.0
0,0,0.3886072613098427,-0.5028701698613742,0,0,0,1,0,0.3886072613098427,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,0,0,0,0,1,1,0,1,0,18,0.0
1,1,1.6268250521759444,1.0065129187645783,1,1,0,0,4,1.6268250521759444,0,1,0,0,0,0,1,0,1,0,0,0,0,2.159760153813033,0,1,0,0,0,0,2,0,0,1,3,36947.0
0,0,1.2626433489800322,-0.49697568026480815,0,0,0,1,0,1.2626433489800322,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,0,0,1,1,0,1,0,0,0.0
0,0,-0.0078718788046261,-0.47339772187854406,0,0,1,0,0,-0.0078718788046261,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.9664536501405249,0,0,0,0,0,1,3,0,0,1,3,364848.0
0,2,0.5342799425882077,0.3871977592200952,0,0,0,1,0,0.5342799425882077,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.4274512701485322,0,0,1,0,0,0,2,0,0,1,34,0.0
0,0,0.4614436019490252,-0.45925094684678563,0,0,0,1,0,0.4614436019490252,0,0,1,0,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,0,1,3,0,0,1,3,345773.0
1,2,-0.7320168152462688,-0.3201409923678275,0,0,0,1,0,-0.7320168152462688,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.10404984215333657,0,0,0,1,0,0,1,0,1,0,3,248727.0
0,0,1.408316030258397,-0.8388560768656375,0,0,0,1,0,1.408316030258397,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,1,0,1,0,27,0.0
0,0,0.3978321099753278,-0.4981545781841214,0,1,0,0,0,0.3978321099753278,1,0,0,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,2664.0
1,1,1.408316030258397,0.5034182316976682,1,1,0,0,5,1.408316030258397,0,1,0,0,0,1,0,0,0,0,0,1,0,1.836358725817837,0,1,0,0,0,0,2,0,0,1,1,0.0
1,2,-0.41259248572116425,-0.20225120043650702,0,0,0,1,0,-0.41259248572116425,0,0,0,1,0,0,1,0,1,0,0,0,0,2.590962057806627,0,0,1,0,0,0,4,0,0,1,3,243847.0
0,0,-0.12521344227613163,-0.4665223892131094,0,0,0,1,0,-0.12521344227613163,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.7508526981437278,0,0,0,0,0,1,1,0,1,0,3,349214.0
0,1,0.6164393348292054,1.1605547942895573,0,0,0,1,0,0.6164393348292054,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,1,0,0,0,0,1,0,1,0,3,113796.0
0,0,1.0441343270624848,-0.4592509468467856,0,0,0,1,0,1.0441343270624848,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,0,0,1,1,0,1,0,3,364511.0
1,1,0.3886072613098427,0.4131335134449858,0,1,0,0,0,0.3886072613098427,0,0,0,1,0,1,0,1,0,0,0,0,0,0.4349525378386561,0,1,0,0,0,0,1,0,1,0,3,111426.0
0,0,0.4614436019490252,-0.10558157105282423,0,0,0,1,0,0.4614436019490252,0,0,0,1,0,1,0,1,0,0,0,0,0,0.21935158584185907,0,0,0,0,1,0,2,0,0,1,3,349910.0
0,0,0.02442555811393045,-0.4665223892131094,0,0,0,1,0,0.02442555811393045,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,349246.0
1,1,-0.1940834638036169,0.599399384696472,0,0,0,1,0,-0.1940834638036169,0,1,0,0,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,1,0,0,0,0,1,0,1,0,3,113804.0
1,2,-0.5582651669995292,-0.18528764530953626,0,1,0,0,0,-0.5582651669995292,0,0,0,1,0,0,1,0,1,0,0,0,0,2.806563009803424,0,0,1,0,0,0,4,0,0,1,8,0.0
1,1,0.7527889645057549,1.5733655490357314,1,0,0,1,1,0.7527889645057549,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.2118503181517351,1,0,0,0,0,0,1,0,1,0,1,0.0
0,0,0.6799526238665725,-0.6281701772855205,0,0,0,1,0,0.6799526238665725,1,0,0,0,0,0,1,0,1,0,0,0,0,3.2377649137970184,0,0,0,0,0,1,7,1,0,0,3,347082.0
0,0,-0.13463422387894158,-0.5064068636193138,0,0,0,1,0,-0.13463422387894158,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,0,0,0,0,1,1,0,1,0,21,0.0
1,0,-0.2579099491057328,-0.47339772187854406,0,0,1,0,0,-0.2579099491057328,0,0,1,0,0,0,1,0,0,1,0,0,0,0.003750633845061978,0,0,0,0,0,1,2,0,0,1,3,367230.0
0,0,0.7922753124876796,-0.47339772187854406,0,0,1,0,0,0.7922753124876796,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.182054602137322,0,0,0,0,0,1,1,0,1,0,3,370377.0
0,0,0.3886072613098427,-0.4592509468467856,0,0,0,1,0,0.3886072613098427,0,0,1,0,0,1,0,1,0,0,0,0,0,0.4349525378386561,0,0,0,0,0,1,1,0,1,0,3,364512.0
1,2,-0.41259248572116425,0.6937112182415284,0,0,0,1,0,-0.41259248572116425,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.8586531741421264,0,0,1,0,0,0,4,0,0,1,3,220845.0
0,0,0.31577092067066026,-0.4993334761034346,0,0,0,1,0,0.31577092067066026,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,0,0,1,3,0,0,1,3,347080.0
0,0,-0.26691980444279934,-0.4592509468467856,0,0,0,1,0,-0.26691980444279934,0,0,1,0,0,0,1,0,1,0,0,0,0,2.159760153813033,0,0,0,0,0,1,2,0,0,1,5,0.0
1,2,-1.8693192985048133,0.08068430019866205,1,0,0,1,7,-1.8693192985048133,0,0,0,1,0,0,1,0,0,1,0,0,0,0.003750633845061978,0,0,1,0,0,0,4,0,0,1,3,230136.0
0,2,-0.26691980444279934,-0.3437189507540916,0,0,0,1,0,-0.26691980444279934,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,1,0,0,1,0,1,0,3,31028.0
0,0,-0.1940834638036169,-0.49805555075889907,0,1,0,0,0,-0.1940834638036169,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,0,0,1,2,0,0,1,3,2659.0
1,1,0.8984616457841199,1.6393854043811629,1,0,0,1,4,0.8984616457841199,0,1,0,0,0,1,0,1,0,0,0,0,0,0.11155110984346052,1,0,0,0,0,0,2,0,0,1,3,11753.0
1,0,-0.7039378482778941,-0.46769892933658397,0,1,0,0,0,-0.7039378482778941,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.182054602137322,0,0,0,0,0,1,3,0,0,1,3,2653.0
0,0,-0.6311015076387116,-0.4684840753508467,0,0,0,1,0,-0.6311015076387116,0,0,1,0,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,0,1,1,0,1,0,3,350029.0
0,0,-0.6311015076387116,-0.4592509468467856,0,0,0,1,0,-0.6311015076387116,0,0,1,0,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,0,1,1,0,1,0,3,54636.0
0,1,2.2823521179285864,0.6852608779558913,1,0,0,1,4,2.2823521179285864,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.6430522221453293,0,1,0,0,0,0,1,0,1,0,3,36963.0
0,2,1.9910067553718567,-0.25648050472491446,0,0,1,0,0,1.9910067553718567,0,0,0,1,0,1,0,0,0,0,0,0,1,0.3271520618402576,0,0,0,1,0,0,1,0,1,0,3,219533.0
1,1,-0.6311015076387116,0.38654229197695694,1,0,0,1,4,-0.6311015076387116,0,0,0,1,0,0,1,0,0,1,0,0,0,0.21935158584185907,0,1,0,0,0,0,1,0,1,0,3,13502.0
0,0,-0.26691980444279934,-0.4665223892131094,0,0,0,1,0,-0.26691980444279934,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,0,0,0,0,1,1,0,1,0,3,349224.0
0,0,-0.3770791311897632,-0.4741852256886453,0,0,1,0,0,-0.3770791311897632,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.31965079415013364,0,0,0,0,0,1,1,0,1,0,3,334912.0
1,1,3.6662425900730535,0.5758214263102079,1,0,0,1,5,3.6662425900730535,0,1,0,0,0,1,0,1,0,0,0,0,0,0.9739549178306488,0,1,0,0,0,0,1,0,1,0,3,27042.0
0,0,1.5539887115367619,-0.5062088087688692,0,0,0,1,0,1.5539887115367619,1,0,0,0,0,1,0,1,0,0,0,0,0,0.003750633845061978,0,0,0,0,0,1,1,0,1,0,3,347743.0
1,1,0.17009823939229535,0.599399384696472,1,1,0,0,6,0.17009823939229535,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.2118503181517351,0,1,0,0,0,0,1,0,1,0,3,13214.0
0,1,0.680573755993688,-0.8388560768656375,0,0,0,1,0,0.680573755993688,1,0,0,0,0,1,0,1,0,0,0,0,0,0.21935158584185907,0,1,0,0,0,0,1,0,1,0,3,112052.0
0,0,-1.505137595308901,-0.6195810638733815,0,0,0,1,0,-1.505137595308901,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.9664536501405249,0,0,0,0,0,1,6,1,0,0,3,347088.0
1,2,-0.12124712316443445,-0.22582915882277113,0,0,0,1,0,-0.12124712316443445,0,0,0,1,0,0,1,0,0,1,0,0,0,-1.0742541261389233,0,0,0,1,0,0,1,0,1,0,3,237668.0
0,0,0.17009823939229535,-0.4651454364433516,0,0,0,1,0,0.17009823939229535,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,0,0,1,1,0,1,0,18,0.0
0,2,0.0972618987531129,-0.4262418051060159,0,0,0,1,0,0.0972618987531129,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.8586531741421264,0,0,0,1,0,0,3,0,0,1,6,0.0
0,0,0.8256253051449374,-0.5269393357140189,0,0,0,1,0,0.8256253051449374,1,0,0,0,0,0,1,0,1,0,0,0,0,1.189555869827446,0,0,0,0,0,1,6,1,0,0,3,3101295.0
0,0,-0.21415672573412742,-0.4592509468467856,0,0,0,1,0,-0.21415672573412742,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.10404984215333657,0,0,0,0,0,1,2,0,0,1,3,376564.0
0,0,-0.7039378482778941,-0.4684840753508467,0,0,0,1,0,-0.7039378482778941,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.5352517461469307,0,0,0,0,0,1,1,0,1,0,3,350050.0
1,1,-0.41259248572116425,0.7950964393024639,1,1,0,0,6,-0.41259248572116425,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.7508526981437278,0,1,0,0,0,0,1,0,1,0,1,0.0
0,0,-2.0149919797831783,-0.6195810638733815,0,0,0,1,0,-2.0149919797831783,1,0,0,0,0,0,1,0,0,1,0,0,0,0.21935158584185907,0,0,0,0,0,1,6,1,0,0,3,347088.0
1,0,0.0009032353243644607,-0.4582687564660092,0,0,0,1,0,0.0009032353243644607,0,0,0,0,1,1,0,1,0,0,0,0,0,-1.2898550781357205,0,0,0,0,0,1,1,0,1,0,3,1601.0
1,0,-2.1060374055821565,-0.6118203788705426,0,1,0,0,0,-2.1060374055821565,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.5352517461469307,0,0,0,0,0,1,4,0,0,1,3,2666.0
1,1,1.3354796896192145,0.3672225128752524,1,1,0,0,4,1.3354796896192145,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.2118503181517351,0,1,0,0,0,0,2,0,0,1,1,0.0
0,0,-0.7767741889170765,-0.4665223892131094,0,0,0,1,0,-0.7767741889170765,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,349231.0
1,1,1.9181704147326741,0.8351789685591129,1,1,0,0,5,1.9181704147326741,0,1,0,0,0,1,0,0,0,0,0,0,1,0.8661544418322503,0,1,0,0,0,0,1,0,1,0,3,13213.0
0,0,0.44898373194368224,-0.48282890523304967,0,0,0,1,0,0.44898373194368224,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.9664536501405249,0,0,0,0,0,1,1,0,1,0,39,0.0
1,0,-0.48542882636034673,-0.48282890523304967,0,0,0,1,0,-0.48542882636034673,1,0,0,0,0,0,1,0,0,1,0,0,0,0.4349525378386561,0,0,0,0,0,1,1,0,1,0,26,0.0
0,0,-0.12521344227613163,-0.4665223892131094,0,0,0,1,0,-0.12521344227613163,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.0742541261389233,0,0,0,0,0,1,1,0,1,0,3,349221.0
1,2,-0.8496105295562589,-0.29656303398156336,0,0,0,1,0,-0.8496105295562589,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.8586531741421264,0,0,0,1,0,0,2,0,0,1,3,231919.0
0,0,-0.6311015076387116,-0.4411760839478756,0,0,0,1,0,-0.6311015076387116,0,0,0,0,1,1,0,1,0,0,0,0,0,0.3271520618402576,0,0,0,0,1,0,1,0,1,0,3,8475.0
